year,county_nam,gis_acres,fire_name
2021,Los Angeles,183.8865509,TOWSLEY
2021,Los Angeles,12.2615995,KELLOGG
2021,Los Angeles,2.2658787,NEWTON
2021,Los Angeles,2.7118268,SPRINGS
2021,Los Angeles,1.1716934,RYE
2021,Los Angeles,5.079092,KNOLLS
2021,Los Angeles,1.4671007,TURNBULL
2021,Los Angeles,552.1963501,NORTH
2021,Los Angeles,6.4611268,VIRGENES
2021,Los Angeles,441.2522583,PINE
2021,Los Angeles,1202.6484375,PALISADES
2021,Los Angeles,61.5244675,LIMA
2021,Los Angeles,12.191433,DULCE
2021,Los Angeles,856.8700562,TUMBLEWEED
2021,Los Angeles,6.9220028,FLORES
2021,Los Angeles,3.27472,SYCAMORE
2021,Los Angeles,1.5016514,VASQUEZ
2021,Los Angeles,19.8884869,GOLDEN
2021,Los Angeles,2.2135797,DALTON
2021,Los Angeles,1.969455,TONNER
2021,Los Angeles,4.5442371,TUNA
2021,Los Angeles,17.0612278,MIDDLE
2021,Monterey,2.6357076,REGIONAL
2021,San Benito,3.1908729,AROMAS
2021,Monterey,170.7329254,PINNACLES
2021,Monterey,1117.899292,SARGENT
2021,Monterey,13.7976074,FERRIS
2021,Monterey,28.4488411,JOLON
2021,San Benito,146.4310608,PANOCHE
2021,Santa Barbara,8.925045,TWITCHELL
2021,Tulare,423.5608521,SUCCESS 2
2021,Tulare,70.2467117,BUZZARD
2021,San Diego,26.7959652,PASO
2021,Kern,2.3814552,GRANITE INC
2021,Kern,3.8220081,FREEWAY
2021,Kern,5.9234862,MESA
2021,Kern,1.7519983,SABODAN
2021,Kern,3.0604029,LAND
2021,Kern,46.8355255,CRANE
2021,Kern,12.0989456,ROOST
2021,Kern,5.1856842,GRAPEVINE
2021,Kern,216.5297394,CANYON
2021,Kern,26.0695419,WOLVES
2021,Kern,8.9977407,RIDGE
2021,Kern,35.2102661,YANKEE
2021,Kern,1828.0352783,SHELL
2021,Kern,1.1986636,MANOR
2021,Kern,1.0202532,DOYLE
2021,Kern,8.9450397,BEALE
2021,Kern,9.1589718,EDMONSON
2021,Kern,2.9296131,LAVAL
2021,Kern,1.4966561,BOAT
2021,Kern,15.7101307,MOUNTAIN
2021,Kern,6.1127381,HILL NORTH DIVISION
2021,Kern,29.9391956,OAK
2021,Kern,6.5673428,AROSA
2021,Nevada,50.2733498,BENNETT
2021,Yuba,9.5804262,KIBBIE
2021,Yuba,24.3546734,DANTONI
2021,Yuba,70.8006973,RIVER
2021,Sutter,15.8275232,MYRNA
2021,Yuba,60.3955841,BROADWAY
2021,Yuba,13.620841,DOOLITTLE
2021,Placer,415.9550171,BRIDGE
2021,Yuba,41.5988655,STAR BEND
2021,Yuba,55.4903145,BEALE2
2021,Ventura,4.2598147,VIRGINIA
2021,Ventura,22.9831696,WESTWOOD
2021,Ventura,1.8009844,RANCH
2021,Ventura,4.3280935,SULPHUR
2021,Ventura,3.041959,LAURIE
2021,Ventura,1.121165,UNNAMED
2021,Ventura,188.1755066,CASITAS
2021,Ventura,15.3553076,COYOTE
2021,Ventura,2.2407379,PECK
2021,Kern,365.7711182,HUNGRY
2021,Ventura,31.6955051,VICTORIA
2021,Riverside,318.4139099,ROCK
2021,Riverside,31.8738136,CREEK
2021,Riverside,18.4699097,KATHRYN
2021,Orange,21.6134491,NIGUEL
2021,Orange,10.6296692,LAGUNA
2021,Orange,6.2608194,CECIL
2021,Orange,1.0134553,BONITA
2021,Orange,5.6473932,RIDGE
2021,Orange,1.6632944,WINDY RIDGE
2021,Orange,7.3028789,PICO
2021,Riverside,681.1813354,BONITA
2021,El Dorado,34.5134315,COLD
2021,Los Angeles,62.079422,SPRINGS
2021,Tuolumne,373.5444336,ABERNATHY
2021,Inyo,85.5383987,ONION
2021,Modoc,21.9628334,FLAT
2021,Ventura,17.2909088,CORRAL
2021,San Bernardino,10.4138041,BLUE
2021,Santa Barbara,25.3663254,GIBRALTAR
2021,Riverside,342.5710144,FLATS
2021,Monterey,2877.8688965,WILLOW
2021,Inyo,601.6085205,INYO CREEK
2021,Modoc,111.5137863,ANTELOPE
2021,Siskiyou,26328.9003906,LAVA
2021,Butte,79.9248352,SKY
2021,San Bernardino,26.0907536,PEAK
2021,Siskiyou,10591.03125,TENNANT
2021,Shasta,12599.1416016,SALT
2021,Alpine,36.1481094,HENRY
2021,Fresno,291.1254578,BLUE
2021,Lassen,105003.90625,SUGAR
2021,Trinity,11.0546246,TANGLE
2021,San Bernardino,16.9380836,CLOUD
2021,Riverside,14.0069265,CARY
2021,Modoc,882.0247803,JUNIPER
2021,Mono,2967.831543,DEXTER
2021,San Diego,83.5613174,ROAD
2021,Modoc,132.2826996,COYOTE
2021,Alpine,22.2706203,SUMMIT
2021,Modoc,19.5253239,FAIRCHILD
2021,Shasta,122447.734375,MCFARLAND
2021,Los Angeles,49.8999786,ANTONIO
2021,Inyo,24.6920795,PINE
2021,Siskiyou,145631.75,ANTELOPE
2021,San Bernardino,25.1053886,COLDWATER
2021,Siskiyou,356.8680115,BRADLEY
2021,Siskiyou,20.795435,LAKIN
2021,Tulare,124.1572342,MOUNTAIN
2021,Siskiyou,50.6974487,HAMBONE
2021,Alpine,221786.390625,CALDOR
2021,Tulare,8778.7841797,WALKERS
2021,Tehama,204.8306732,SYD
2021,Humboldt,2421.2451172,KNOB
2021,Riverside,1427.2929688,CHAPARRAL
2021,San Bernardino,61.7280273,RAILROAD
2021,Shasta,11.1785707,MOSS
2021,Siskiyou,14.0007877,LITTLE MARBLE
2021,Los Angeles,455.3456116,ROUTE
2021,Los Angeles,221.0322723,EMIGRANT
2021,Tuolumne,25.8244953,HOBART
2021,Trinity,223107.890625,MONUMENT
2021,Siskiyou,94970.46875,MCCASH
2021,Santa Barbara,16953.2382812,ALISAL
2021,Modoc,169.4865723,GRAVEL
2021,Siskiyou,45.0079308,ELK
2021,Kern,31.5062752,DRY
2021,Lassen,12.495966,DOW
2021,San Bernardino,66.2401886,ROADSIDE
2021,Siskiyou,10.6128244,HORSE
2021,Lassen,117.6920471,CHICKEN
2021,Imperial,216.621521,DESERT
2021,San Bernardino,38.5801239,FLATS
2021,Kern,26535.0566406,FRENCH
2021,Kern,86.2068939,GRAPEVINE
2021,Imperial,106.2004013,YUHA
2021,Imperial,40.4263802,HIGHLINE
2021,Imperial,122.8651123,MINERAL
2021,San Bernardino,47.4763985,OLD WOMAN
2021,San Bernardino,25.3819447,OLD WOMAN 2
2021,Kern,1390.0148926,OWENS
2021,Kern,2096.6445312,PEAK
2021,Kern,83.932663,POLELINE
2021,Lassen,12.3258162,R-1 ROCK
2021,Lassen,64.6901474,R-1 RYE
2021,Riverside,80.0392303,SCENIC
2021,Inyo,31.767662,WILLOW
2021,Kern,26.6139584,BACKUS
2021,Kern,674.1258545,WOLF
2021,Tulare,1265.74646,NETTLE
2021,Contra Costa,57.0263176,PORT
2021,Mono,38.7626991,PAN
2021,Tulare,378.4724426,MAIN
2021,Tulare,97528.265625,WINDY
2021,Madera,9655.1884766,RIVER
2021,Modoc,823.8504639,WILLOW VALLEY
2021,Riverside,88.3630219,WESTWARD
2021,Trinity,25.3199158,MOUNTAIN
2021,Humboldt,19.0184002,MOUNTAIN
2021,Kern,2.0920525,PARK
2021,Kern,3.2223842,SCALES
2021,Kern,10.0516987,PRESERVE
2021,Kern,7.5731525,HERMOSA
2021,Kern,18.5973759,CALIENTE
2021,Ventura,1.3662513,YOSEMITE
2021,Kings,92.3546066,KETTLE
2021,Alpine,67054.5078125,TAMARACK
2021,Alpine,1135.7443848,EAST FORK
2021,Madera,22.377903,MANZANITA
2021,Mendocino,69.5675964,BROILER
2021,Los Angeles,2.8837147,PACIFICO
2021,Ventura,27.6329556,ERBES
2021,Ventura,26.5397491,COUNTRY
2021,Ventura,14.2190733,MADERA 2
2021,Los Angeles,1.8656892,NEWTON
2021,Los Angeles,1.2830474,PEAK
2021,Los Angeles,2.2377057,ROCKY 3
2021,Fresno,14.5734425,BOYDEN 1
2021,Inyo,37.2558022,GLACIER NORTH
2021,Kern,2.8973522,Backus 2
2021,Butte,963405.4375,DIXIE
2021,Siskiyou,199354.09375,RIVER COMPLEX
2021,Riverside,42.7548904,COYOTE
2021,San Bernardino,13.8069086,DEVORE
2021,San Bernardino,8.4309006,LONE
2021,Plumas,531.9099731,DOTTA
2021,Plumas,9.6000004,GREENHORN
2021,Plumas,53.5400009,HARTMAN
2021,San Diego,21.3199921,MIGUEL 3
2021,San Diego,8.9769936,CAMPO
2021,San Diego,0.4009637,MILLAR
2021,Tulare,171.3907776,TURKEY
2021,San Joaquin,57.3795433,RIVER
2021,Stanislaus,2.7343194,CASJR STRINGER
2021,Glenn,219.7281647,68
2021,Tehama,161.2339172,DAIRY
2021,Siskiyou,22.1583118,POINT
2021,Sutter,141.5167389,SUTTER
2021,Plumas,78.310173,LONE ROCK
2021,El Dorado,20.3797741,UNION
2020,Placer,109.6022797,NELSON
2020,Placer,685.585022,AMORUSO
2020,Placer,27.3004799,ATHENS
2020,Placer,12.9315453,FLEMING
2020,Yuba,10.3159637,MELANESE
2020,Placer,36.701931,PFE
2020,Yuba,376.9104004,VALLEY
2020,Yuba,10.102212,WALDO
2020,Yuba,33.9738884,WILLOW
2020,Yuba,1309.0899658,WILLOWS
2020,Placer,194.6602936,DYER
2020,Placer,22.6342983,FARRIER
2020,Yuba,55.328434,FIELDS
2020,Nevada,705.5460205,JONES
2020,Yuba,532.7733154,PAVE PAWS
2020,Placer,13.6947174,RIOSA
2020,Butte,103.3315659,NELSON
2020,Butte,925.4018555,5-4 POTTERS
2020,Butte,260.1755676,5-6 CASCADE CREEK
2020,Butte,13.2795649,TEDDY
2020,Santa Cruz,20.2082996,COAST
2020,San Mateo,86553.4609375,CZU LIGHTNING COMPLEX
2020,Mendocino,1146.4658203,OAK
2020,Mendocino,834.2442017,CREEK
2020,Lake,65.0085449,3-19
2020,Mendocino,150.4944916,VINEYARD
2020,Mendocino,158.8691864,MINA
2020,Humboldt,10.4737444,BEAR
2020,Humboldt,101.4002838,REDWOOD
2020,Glenn,155.2729797,GRIZZLY
2020,Tehama,181.4404449,BEEGUM
2020,Glenn,278.0099792,4-8
2020,Glenn,730.4813843,ELK
2020,Tehama,26.4066601,RED
2020,Humboldt,11.0741301,MINE
2020,Butte,137.5813751,AVOCADO
2020,Butte,88.1858368,HONCUT
2020,Butte,31.0610847,GRAND
2020,Orange,24.0978413,PARK FIRE
2020,Orange,12469.2060547,SILVERADO
2020,Orange,13694.5322266,BLUE RIDGE
2020,Orange,6681.0986328,BOND
2020,Butte,106.7849579,CLARK
2020,Placer,71.9499435,DULUTH
2020,Placer,30.0249424,KARCHNER
2020,Yuba,28.5745754,SIMPSON
2020,Placer,39.8660622,WATT
2020,Placer,15.8595057,LOCUST
2020,Butte,49.0087814,GARDEN
2020,Butte,14.7407436,FEATHER
2020,Siskiyou,557.3060913,BADGER
2020,Siskiyou,23.1361103,MINER
2020,Siskiyou,14.6370783,JENNY 2-3
2020,Siskiyou,37.0640373,SCHOOLHOUSE
2020,Siskiyou,13.7304268,TOWNSEND
2020,Siskiyou,37.6502686,SHACKLEFORD
2020,Tuolumne,2857.6054688,MOC
2020,Calaveras,1593.7321777,SALT
2020,Calaveras,1398.0037842,WALKER
2020,Kern,165.1797333,BAKER
2020,Kern,2884.4101562,BENA
2020,Kern,40.1279716,FLAT
2020,Kern,66.1560516,COMANCHE
2020,Kern,233.0560608,SHEEP
2020,Kern,11.500824,RESERVE
2020,Kern,38.0729599,JOHNSON
2020,Kern,421.4699097,SODA
2020,Kern,90.5219116,WOODY
2020,Kern,19.9494457,BLUE
2020,Kern,44.5985947,SHERWOOD
2020,Kern,34.7179565,VISTA
2020,Kern,10.8456678,GARCES
2020,Kern,52.8468132,LILAC
2020,Kern,22.270731,WATER
2020,Kern,7750.637207,STAGECOACH
2020,Mariposa,82.1400986,HUNTERS
2020,Merced,2163.6977539,PASS
2020,Madera,151.549469,POWER
2020,Mariposa,48.1253471,BEN
2020,Madera,398.4814758,HENSLEY
2020,Shasta,15.7798567,FRANCISCAN
2020,Trinity,57.7856293,BAR
2020,Shasta,16.6290035,LEOPARD
2020,Santa Barbara,695.4705811,DRUM
2020,Santa Barbara,28.6845493,TWITCHELL
2020,Santa Barbara,17.2971382,BALLARD
2020,Santa Barbara,12.1527882,GAREY
2020,Shasta,339.4666138,PLATINA
2020,Shasta,13.2744408,ROSA
2020,Shasta,10.2998228,SPRINGS
2020,Shasta,15.7370253,PINES
2020,San Bernardino,169.5485229,BRUDER
2020,Santa Barbara,157.0178223,HOLLISTER
2020,Santa Barbara,28.7513924,KIRSCHEMANN
2020,Santa Barbara,77.0592422,VIEW
2020,Santa Barbara,10.2354889,GATO
2020,Santa Barbara,25.8224411,LITO
2020,Santa Barbara,13.6333885,DUTARD
2020,Santa Barbara,18.8291836,CLARK
2020,Shasta,56338.0507812,ZOGG
2020,Shasta,276.6582642,POINT
2020,Tulare,1050.2404785,GRADE
2020,Tulare,117.2348251,FORKS
2020,Tulare,223.8868561,SPRINGS
2020,San Bernardino,118.7804565,PITZER
2020,San Bernardino,47.2725296,MENTONE
2020,Shasta,10.8198214,INWOOD
2020,Shasta,133.2995453,DERSCH
2020,Sacramento,5062.1977539,GRANT FIRE
2020,El Dorado,28.2712078,CRONAN FIRE
2020,Shasta,17.1054516,RIDGE
2020,Sacramento,740.1123047,CLAY FIRE
2020,Sacramento,509.1471558,MEISS FIRE
2020,Kings,42.875164,DEN
2020,Fresno,21.7086983,FRONTIER
2020,Fresno,31.9589844,GATOS
2020,Fresno,44.138958,HILLS
2020,Fresno,2120.9802246,HILLS
2020,Fresno,65.9460907,KINGS
2020,Fresno,29666.9550781,MINERAL
2020,Fresno,26.9589844,SUTTER
2020,Fresno,26.592453,SYCAMORE
2020,Fresno,11.4254999,THERMAL
2020,Fresno,13.0967808,TODD
2020,Kings,20.4882927,TAR
2020,El Dorado,13.2511244,MURPHY FIRE
2020,Amador,46.5834084,COPPER FIRE
2020,El Dorado,14.4260416,CAMERON FIRE
2020,San Joaquin,88.6925507,LIBERTY FIRE
2020,Amador,21.816267,LAMBERT FIRE
2020,Monterey,24.4959698,CROSS
2020,San Benito,18.3532963,BROWN
2020,Monterey,10.9298887,BOOMER
2020,Monterey,230.3547668,BRADLEY
2020,Monterey,6996.9443359,CARMEL
2020,Monterey,22.6681156,COPPERHEAD
2020,Monterey,32.2020721,CIRCLE
2020,San Benito,1485.0753174,COYOTE
2020,Monterey,43.2114258,FRUDDEN
2020,Monterey,39.9197617,JOHNSON
2020,Monterey,21.7685146,JULIUS
2020,Monterey,33.0918083,METZ
2020,Monterey,338.1395874,RICO
2020,Monterey,50213.8164062,RIVER
2020,San Benito,27.8021946,VISTA
2020,Monterey,51.1601257,STAGE
2020,Monterey,210.5436401,BITTERWATER
2020,San Benito,895.4044189,BITTER
2020,Monterey,194.5579529,HUNTER
2020,Los Angeles,2188.6335449,HOLSER
2020,Ventura,802.5537109,LIME
2020,Ventura,298.9596863,ELIZABETH
2020,Ventura,39.8264542,PERKIN
2020,Ventura,16.060997,MEDIO
2020,Alameda,396824.46875,SCU COMPLEX
2020,Santa Clara,342.5213318,PARK
2020,Santa Clara,5513.1914062,CREWS
2020,San Diego,46.388607,VOLCANO
2020,San Diego,70.6514206,BORDER 7
2020,San Diego,79.9543304,SKYLINE 3
2020,San Diego,58.1511383,WILLOWS
2020,San Diego,59.7692757,BORDER 11
2020,Riverside,1085.7000732,AIRPORT
2020,Riverside,91.5790024,CASINO
2020,Riverside,59.7315178,INDIAN
2020,Riverside,1954.6514893,SANDERSON
2020,Riverside,39.0502625,SIERRA
2020,Riverside,47.9321365,SKYLINE
2020,Riverside,36.0203781,WATER
2020,Los Angeles,83.6187668,EQUESTRIAN
2020,Los Angeles,1525.5355225,SOLEDAD
2020,Los Angeles,320.83929440000003,RIDGE
2020,Los Angeles,178.3115692,CASTAIC
2020,Los Angeles,46.837574,WEST
2020,Los Angeles,11.786088,3 POINTS
2020,Los Angeles,115997.9765625,BOBCAT
2020,Los Angeles,291.9492493,JOHNSON
2020,Los Angeles,12.8584728,QUAIL
2020,Los Angeles,12.3905821,RAYBURN
2020,Los Angeles,13.841054,ACTON
2020,Los Angeles,128.1708221,SAN DIMAS
2020,Monterey,62.4078293,AIRLINE
2020,Colusa,139.1295013,HILL
2020,Colusa,21.9246006,BRIM
2020,Colusa,569.5133667,SITES
2020,Napa,64.2831497,POPE
2020,Lake,25.5855103,LYONS
2020,Yolo,86.6637497,SALT
2020,Lake,22.2349186,CATHOLIC
2020,Sonoma,11.9318361,URSULINE
2020,Sonoma,17.9048061,SIERRA
2020,Sonoma,26.5678158,STAGE
2020,Lake,20.4273434,INDIAN
2020,Napa,21.1039696,KIRKLAND
2020,Solano,57.6313477,PARISH
2020,Yolo,44.7977524,CACHE
2020,Sonoma,28.2018566,MOUNTAIN
2020,Sonoma,2360.2514648,MEYERS
2020,Sonoma,55208.9375,WALBRIDGE
2020,Colusa,305351.875,HENNESSEY
2020,Napa,67484.40625,GLASS
2020,Solano,1840.9997559,QUAIL
2020,Sonoma,159.6804657,LAKEVILLE
2020,Tehama,21.9127426,DUNFIELD
2020,Napa,17.2944069,SPANISH
2020,San Diego,959.2821045,INDIA
2020,Mono,124.9982681,IRIS
2020,Modoc,1367.0783691,DALTON
2020,Modoc,1034.7949219,ALLEN
2020,Mono,3668.4289551,BEACH
2020,Lassen,46720.9101562,LOYALTON
2020,Lassen,29541.1386719,SHEEP
2020,Monterey,124527.375,DOLAN
2020,Siskiyou,2027.553833,FOX
2020,Tulare,840.850647,SHOTGUN
2020,Butte,318797.25,NORTH COMPLEX
2020,Tulare,170647.921875,CASTLE
2020,El Dorado,1668.4501953,FORK
2020,Monterey,562.9138184,COLEMAN
2020,Placer,93.2242126,POINT
2020,Fresno,379842.40625,CREEK
2020,Shasta,17.9240971,BALD
2020,Shasta,14.5870628,BRIDGE
2020,Plumas,37.9035797,IRON
2020,Fresno,654.6398315,BULLFROG
2020,Trinity,62.0405731,FLAT
2020,Siskiyou,8871.9384766,DEVIL
2020,Plumas,11.4348612,DAVIS 3
2020,Trinity,228.8343658,SPRING
2020,Trinity,11.3137236,PINE
2020,Sierra,39.7048302,FEATHER
2020,Humboldt,93.0484009,MP 21
2020,Shasta,41.6709175,GIBSON
2020,Trinity,413.5250854,HOBO
2020,Siskiyou,10.6165686,HARRIS
2020,Tuolumne,11.5848198,QUARTER
2020,Lassen,901.6727905,ADAMS
2020,Del Norte,157429.859375,SLATER
2020,Humboldt,136.5928192,JONES POINT
2020,Plumas,54.7082443,COPPER
2020,Plumas,25.0481129,BIRD
2020,Shasta,14.9882307,BROCK
2020,Glenn,215.5255127,BASEBALL
2020,Monterey,82.7130127,RIDGE
2020,Tuolumne,44.9006004,BELL
2020,San Bernardino,183.2128296,BROOK
2020,Los Angeles,30999.3984375,LAKE
2020,Los Angeles,4119.2045898,RANCH2
2020,San Diego,16389.5371094,VALLEY
2020,Los Angeles,233.3452606,MARTINDALE
2020,San Bernardino,61.7701263,MOUNT R
2020,San Bernardino,15.1835785,ADOBE
2020,San Bernardino,10.3732662,KENWOOD
2020,San Bernardino,56.7985229,EASTON
2020,Los Angeles,16.8902149,LAGO
2020,San Bernardino,14.0896921,BULL
2020,Riverside,13.0080843,SOUTH MAIN
2020,San Bernardino,39.6662636,PITMAN
2020,Santa Barbara,16.8019199,GIFFORD
2020,Fresno,527.4882202,HOG
2020,Shasta,60.9906693,H - 8 WELL
2020,Plumas,14.9040546,L-2 YELLOW
2020,Los Angeles,226.3658447,DAM
2020,Modoc,13.647892,FLAT
2020,Fresno,593.8648071,TRIMMER
2020,Yuba,47.6183167,BAKER
2020,Riverside,11.1379442,TRAMWAY
2020,Riverside,6253.4394531,SNOW
2020,Riverside,16.5699139,OAKS
2020,Fresno,43.0266991,PUMICE
2020,Colusa,14.5902424,NAIL
2020,Siskiyou,53.089447,LITTLE SODA
2020,Colusa,1032699.625,AUGUST COMPLEX
2020,Tehama,325.4123535,STUMP
2020,Lassen,9566.3603516,HOG
2020,Sierra,101.7665634,ANTELOPE
2020,Tulare,29.7827034,FISH CREEK
2020,Humboldt,143836.40625,RED SALMON COMPLEX
2020,Santa Barbara,33.6675034,33
2020,Los Angeles,159.2056732,ELSMERE
2020,Kern,100.5549393,MESA
2020,Los Angeles,648.1807251,ROWHER
2020,Los Angeles,209.9506531,TEXAS
2020,Mono,12.0864735,MURPHY
2020,Mariposa,6922.0136719,BLUEJAY
2020,Modoc,81224.6796875,CALDWELL
2020,San Bernardino,44211.25,DOME
2020,Mariposa,30.1924953,HORSE
2020,San Bernardino,1051.4854736,IVANPAH
2020,Fresno,1316.0377197,MORAINE
2020,Tuolumne,199.9823151,NORTH WHIZZ DOME
2020,Tulare,8422.8691406,RATTLESNAKE
2020,Santa Barbara,1320.7282715,SCORPION
2020,Tuolumne,2057.2961426,WOLF
2020,Mono,238.2838593,AURORA
2020,Lassen,10456.4023438,BACCARAT
2020,San Bernardino,79.417404199999993,BARNES
2020,Kern,116.1777496,BASIC
2020,Imperial,102.6416931,ELLIOT
2020,Lassen,63.2272568,HILL
2020,Lassen,25.2016659,HORN
2020,Lassen,2729.0266113,LAURA 2
2020,Mono,20374.5644531,MOUNTAIN VIEW
2020,Inyo,9150.4023438,NADEAU
2020,Lassen,6882.293457,NORTH
2020,Lassen,258.9581299,R-1 MAPES
2020,Lassen,187.3437653,R-3 LITTLE FREDOYNER
2020,Lassen,576.6607666,R-2 TRUMBULL
2020,Lassen,197.5077057,R-3 SKEDDADLE
2020,Lassen,471.7220459,R-5 SNOWSTORM
2020,Lassen,45.4554901,R-5 DRY
2020,Lassen,566.4945068,R-8 PINECODE
2020,Lassen,131.8772125,RAILROAD
2020,Alpine,26751.7792969,SLINK
2020,Riverside,129.9943542,SMOKETREE
2020,San Bernardino,90.2120743,STANDING ROCK
2020,Lassen,265.5838623,W-4 TERMO
2020,Lassen,84817.6015625,W-5 COLD SPRINGS
2020,Lassen,54.3572845,WOOD
2020,Kern,11.3843813,LULU
2020,San Bernardino,35.979187,ORANGE
2020,San Bernardino,13.9922009,PARKER DAM
2020,Lassen,175.1480255,R-6 TUNNISON
2020,Kern,21.8706055,PINEY
2020,San Bernardino,32.4356079,CIMA
2020,Imperial,12.8948994,MYER
2020,Kern,23.7799377,STANDARD
2020,San Bernardino,42.1036758,AHA MACAV
2020,Imperial,17.0456581,POWER
2020,San Diego,3052.1726074,CREEK 5
2020,Riverside,22503.7070312,EL DORADO
2020,San Mateo,6.7896657,BRUNO
2020,Orange,1.6696922,LIVE OAK
2020,Orange,7.8091187,WILLIAMS
2020,Orange,1.1543896,HIGHLAND
2020,Orange,1.7427638,WINDY RIDGE FIRE
2020,Orange,8.1194171999999991,NICHOLS
2020,Orange,7.1624265,LAGUNA
2020,Siskiyou,2.8024895,GUYS
2020,Siskiyou,3.5030618,ORR
2020,Siskiyou,8.0555944,LIBERTY
2020,Siskiyou,2.3604321,MARTIN
2020,Siskiyou,1.7493329,SPRING
2020,Siskiyou,1.28821,RED 3-1
2020,Siskiyou,8.1201296,NOYES 1-14
2020,Siskiyou,1.0704613,MOFFETT
2020,Kern,1.1342438,SIERRA
2020,Kern,6.0815892,CROSS
2020,Kern,3.2462785,EXTENSION INC
2020,Kern,9.6194544,CAMELOT
2020,Kern,1.410283,NA
2020,Kern,1.8073028,NA
2020,Kern,1.0668721,OUTLET
2020,Kern,7.2226071,178
2020,Kern,2.4768927,TRAIL
2020,Kern,9.1831656,NA
2020,Kern,5.7888565,WOFFORD
2020,Kern,3.0244086,SABODAN
2020,Mariposa,1.3796593,DONALD
2020,Santa Barbara,8.8859911,MOCKINGBIRD
2020,Santa Barbara,1.5328449,RANCHO
2020,Yuba,8.0897455,SMARTSVILLE
2020,San Benito,7.0860519,POND
2020,Ventura,3.9673607,LEWIS
2020,Lassen,22652.5585938,GOLD
2020,Ventura,8.4154329,GOODENOUGH
2020,Los Angeles,2.6142542,TOPANGA
2020,Los Angeles,3.0013258,AIRPORT
2020,Los Angeles,1.2505322,MESA
2020,Los Angeles,6.2452412,COLIMA
2020,Los Angeles,6.6710491,HASLEY
2020,Los Angeles,3.4855576,HILL
2020,Los Angeles,7.0676475,210TH
2020,Los Angeles,4.2280731,CALGROVE
2020,Los Angeles,1.7989408,GROVE
2020,Los Angeles,6.7322812,TOPANGA
2020,Los Angeles,8.4067898,PALM
2020,Los Angeles,3.0134025,NO NAME
2020,Los Angeles,7.2688799,CANYON
2020,Los Angeles,1.5290649,BANNING
2020,Yolo,6.1252747,DUNNIGAN
2020,Napa,1.0864356,MONTICELLO
2020,Napa,2.0236042,LAWLEY
2020,Napa,2.017771,HUBCAP
2020,Sonoma,1.703426,SPRING
2020,Yolo,1.2427055,COUNTY ROAD 2
2020,Lake,7.3562012,MULE
2020,Colusa,4.0730667,CANAL
2020,Napa,1.119406,MOBILE
2020,Lake,5.6383109,OAT
2020,Lake,4.1219301,LUCERNE
2020,Lake,1.3464313,GEORGE
2020,Lake,1.4826629,EAGLE
2020,Yolo,1.9139291,HEATHER
2020,Lake,1.8423132,17-7
2020,Sonoma,1.9312235,LYTTON
2020,Sonoma,1.2904066,SPRING
2020,Lake,2.3081572,LAKE VIEW
2020,Sonoma,1.2475278,CREEK
2020,Sonoma,6.7308369,ARROW
2020,Sonoma,2.1788154,REDWOOD
2020,Sonoma,1.3319296,CHABLIS
2020,Lake,4.3660474,BLUE LAKES
2020,Lake,5.4292068,SALMON
2020,Sonoma,6.5855865,STONY
2020,Solano,5.7131143,DIGGER/QUAIL
2020,Yolo,1.8512373,DUNNIGAN
2020,Yolo,1.710471,LAMB
2020,Sonoma,2.159534,ANNAPOLIS
2020,Napa,1.696867,FOX
2020,Sonoma,1.2041897,13-1
2020,Sonoma,1.6995125,MILL
2020,Sonoma,1.7314003,TAYLOR
2020,Napa,2.5603883,NEWELL
2020,Solano,8.7006702,PLEASANTS
2020,Sonoma,3.5096185,CEMENT
2020,Solano,1.0429176,TWIN
2020,Monterey,1.5009471,PLASKETT
2020,Riverside,9.3903837,RALPH
2020,Los Angeles,5.1512733,BLUE
2020,Butte,21.3720303,2-28
2020,Butte,12.209177,1-11
2020,Tehama,6.2585044,2-30
2020,Tehama,27.6417389,2-26
2020,Butte,92.3950653,1-8
2020,Butte,174.789032,1-7
2020,Butte,946.5835571,1-12
2020,Los Angeles,16.1536922,VISTA
2020,Ventura,22.4250317,KUEHNER 2
2020,Ventura,6.8602562,COCHRAN
2020,Los Angeles,26.7297134,PEAK
2020,Los Angeles,92.7166672,ROCK POOL
2020,Los Angeles,5.2058587,WAVE
2020,San Bernardino,5.7673483,KARE
2020,San Bernardino,36.1401939,GREEN
2020,San Bernardino,7.514976,GULCH
2020,Riverside,33235.796875,APPLE
2020,Riverside,59.7315216,TRIPP
2020,Riverside,29.4919338,INDIAN
2020,San Bernardino,10.5106421,LYTLE
2020,Kern,1.3923979,BITTER
2020,Merced,22.6896114,SANDY
2020,Siskiyou,43.1982269,TULE
2020,Merced,788.0820312,COTTONWOOD
2019,Ventura,10042.4589844,MARIA
2019,Ventura,1806.2337646,EASY
2019,Ventura,171.4182892,OLIVAS
2019,Ventura,131.3172455,SOUTH
2019,Ventura,11.1197605,POTRERO
2019,Butte,510.135498,SWEDES
2019,Butte,57.447403,FORBESTOWN
2019,Tulare,754.4257202,CREEK_4
2019,Santa Barbara,355.322876,MCMURRAY
2019,Santa Barbara,420.6585999,REAL
2019,Santa Barbara,51.6264992,BAR
2019,Santa Barbara,16.9802723,SWEENEY
2019,Kern,169.9030762,VULCAN
2019,Kern,14.5358791,GROVE
2019,Kern,53.310264599999996,ENTRANCE
